
G = Sp(6, 2),  |G| = 1451520
    O(7,2)

Sp(6, 2)-conjugacy classes:  1369
Total subgroups:               11094174

Isomorphism classes  (Sp(6, 2)-conjugacy):

  Isomorphism type                Order   Conj.classes  #Subgroups  Name
  --------------------------------------------------------------------------
         [1, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 0, 1]
    g4 = [1, 1, 0, 1, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 1]
         [0, 1, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 1]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [0, 0, 1, 0, 1, 0]
         [1, 0, 1, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 0, 1, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [1, 1, 0, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]
    g3 = [1, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 0, 1]
         [0, 1, 1, 0, 1, 1]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 0, 1, 1, 1]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [0, 0, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 0, 1, 0, 1, 0]
         [1, 0, 1, 0, 1, 0]
    g2 = [1, 0, 0, 0, 0, 1]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [1, 1, 0, 0, 1, 1]
         [1, 0, 1, 0, 1, 0]
    g3 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [0, 0, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 0, 1, 1, 1, 1]
         [0, 0, 1, 1, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 0, 1, 0, 0]
    g2 = [0, 1, 1, 0, 0, 1]
         [1, 1, 1, 1, 0, 1]
         [0, 0, 1, 0, 0, 1]
         [1, 0, 0, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 1, 0, 1, 0]
    g3 = [0, 1, 0, 0, 1, 0]
         [1, 1, 0, 1, 1, 1]
         [1, 1, 1, 0, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 0]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [1, 1, 0, 0, 1, 0]
         [0, 1, 1, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [0, 0, 1, 0, 1, 1]
         [0, 0, 0, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]
    g3 = [0, 1, 0, 0, 0, 1]
         [1, 1, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 0]
         [0, 1, 1, 0, 0, 0]
         [1, 1, 0, 0, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [0, 0, 1, 1, 0, 0]
         [1, 0, 0, 0, 1, 0]
         [0, 1, 0, 0, 0, 1]
         [1, 1, 0, 0, 0, 1]
         [0, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 1, 0]
    g2 = [1, 1, 0, 0, 1, 1]
         [1, 0, 0, 0, 1, 0]
         [1, 0, 1, 1, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 0, 0]
    g3 = [0, 0, 1, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [1, 0, 0, 1, 0, 0]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 0]
         [0, 0, 0, 1, 1, 0]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [0, 1, 1, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [0, 1, 1, 0, 0, 1]
         [1, 0, 0, 0, 1, 0]
    g2 = [1, 0, 0, 0, 0, 1]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [0, 1, 1, 0, 0, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [0, 1, 1, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 1, 1, 0, 0]

  SmallGroup(32, 7)  (order 32, class size 11340, (C8 : C2) : C2)
    g1 = [0, 0, 0, 1, 1, 1]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 1, 1, 1]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 1, 1, 1, 1]
         [1, 0, 0, 0, 0, 1]
    g2 = [0, 0, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 0, 1, 1, 1, 1]
         [0, 0, 1, 1, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 0, 1, 0, 0]

  SmallGroup(32, 7)  (order 32, class size 11340, (C8 : C2) : C2)
    g1 = [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
    g2 = [0, 0, 0, 0, 1, 0]
         [0, 0, 1, 0, 1, 0]
         [1, 0, 1, 0, 1, 1]
         [1, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 1]
         [1, 1, 1, 1, 1, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 0, 1]
    g2 = [1, 1, 1, 1, 1, 0]
         [1, 1, 1, 1, 0, 1]
         [1, 1, 0, 0, 0, 1]
         [1, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 0, 1]
         [0, 1, 1, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 0, 1, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [0, 0, 0, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 0, 1, 0, 1, 0]
         [1, 0, 1, 0, 1, 0]
    g2 = [1, 1, 0, 0, 1, 0]
         [0, 1, 1, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [0, 0, 1, 0, 1, 1]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 0, 1]
         [1, 1, 0, 0, 0, 1]
    g2 = [0, 1, 0, 0, 0, 1]
         [1, 1, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 0]
         [0, 1, 1, 0, 0, 0]
         [1, 1, 0, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [1, 0, 0, 0, 0, 1]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [0, 1, 1, 0, 0, 0]
         [0, 0, 0, 0, 0, 1]
    g2 = [0, 1, 1, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 1, 0, 0, 1]
         [0, 1, 1, 1, 1, 1]
         [1, 0, 0, 1, 0, 0]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(32, 27)  (order 32, class size 11340, (C2 x C2 x C2 x C2) : C2)
    g1 = [1, 1, 0, 0, 1, 0]
         [0, 1, 1, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [0, 0, 1, 0, 1, 1]
         [0, 0, 0, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 1]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [1, 1, 0, 0, 1, 1]
         [1, 0, 1, 0, 1, 0]

  SmallGroup(32, 49)  (order 32, class size 11340, (C2 x C2 x C2) : (C2 x C2))
    g1 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [1, 1, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [1, 1, 0, 1, 1, 0]
    g2 = [0, 0, 1, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [1, 1, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [0, 1, 1, 1, 1, 0]
         [0, 0, 0, 1, 1, 0]
    g3 = [1, 0, 1, 1, 1, 1]
         [0, 1, 1, 1, 1, 1]
         [1, 0, 0, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [0, 1, 0, 0, 0, 1]
         [1, 1, 0, 1, 1, 0]
    g4 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [1, 0, 0, 0, 1, 1]
         [1, 0, 1, 0, 0, 0]
         [0, 0, 1, 0, 1, 0]
         [0, 1, 0, 1, 0, 1]

  SmallGroup(32, 49)  (order 32, class size 11340, (C2 x C2 x C2) : (C2 x C2))
    g1 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [1, 1, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [1, 1, 1, 1, 0, 1]
         [1, 1, 1, 1, 1, 0]
    g2 = [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 0, 1, 1]
         [0, 1, 1, 0, 0, 0]
         [0, 1, 0, 0, 0, 1]
         [1, 1, 1, 1, 1, 0]
    g3 = [1, 0, 1, 0, 0, 0]
         [0, 1, 1, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 1]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]
    g4 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [0, 1, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]

  SmallGroup(32, 48)  (order 32, class size 11340, C2 x ((C4 x C2) : C2))
    g1 = [1, 1, 0, 1, 0, 0]
         [1, 1, 0, 0, 0, 0]
         [0, 0, 0, 0, 1, 1]
         [1, 0, 0, 1, 0, 0]
         [0, 0, 1, 0, 0, 1]
         [0, 0, 1, 0, 1, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 1, 1, 1, 1, 0]
         [1, 0, 0, 1, 0, 1]
         [0, 0, 1, 0, 0, 1]
         [1, 1, 0, 0, 0, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
    g4 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 1, 0, 1, 0, 1]

  SmallGroup(32, 48)  (order 32, class size 11340, C2 x ((C4 x C2) : C2))
    g1 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [1, 1, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [1, 1, 1, 1, 0, 1]
         [1, 1, 1, 1, 1, 0]
    g2 = [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 0, 1, 1]
         [0, 1, 1, 0, 0, 0]
         [0, 1, 0, 0, 0, 1]
         [1, 1, 1, 1, 1, 0]
    g3 = [1, 0, 1, 0, 0, 0]
         [0, 1, 1, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 1]
         [1, 1, 0, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]
    g4 = [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 1, 1, 0, 0, 1]
         [1, 0, 1, 0, 1, 0]

  SmallGroup(32, 49)  (order 32, class size 11340, (C2 x C2 x C2) : (C2 x C2))
    g1 = [0, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 1, 1, 0, 1]
         [1, 0, 0, 0, 0, 1]
         [0, 1, 0, 0, 1, 0]
    g2 = [1, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 0, 1]
         [1, 0, 1, 0, 0, 1]
         [1, 1, 1, 0, 0, 1]
    g3 = [1, 1, 0, 0, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 0, 0, 1]
         [1, 1, 1, 0, 0, 1]
    g4 = [0, 1, 0, 0, 1, 0]
         [0, 0, 0, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 1, 1, 0, 0]
         [1, 0, 0, 0, 0, 1]
         [0, 1, 0, 0, 0, 0]

  SmallGroup(32, 5)  (order 32, class size 11340, (C8 x C2) : C2)
    g1 = [1, 1, 1, 0, 1, 1]
         [1, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 1, 1]
         [1, 1, 1, 1, 1, 1]
    g2 = [0, 1, 0, 1, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 1, 0, 1, 0, 1]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [1, 0, 1, 0, 0, 0]

  SmallGroup(32, 5)  (order 32, class size 11340, (C8 x C2) : C2)
    g1 = [0, 0, 0, 1, 0, 0]
         [0, 1, 0, 1, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
    g2 = [0, 0, 0, 1, 0, 1]
         [1, 0, 1, 1, 1, 0]
         [0, 1, 0, 0, 1, 1]
         [0, 1, 0, 0, 0, 1]
         [1, 0, 1, 1, 1, 1]
         [0, 0, 1, 0, 0, 1]

  SmallGroup(32, 10)  (order 32, class size 11340, Q8 : C4)
    g1 = [1, 1, 0, 0, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 0, 1]
         [1, 0, 0, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [1, 0, 0, 0, 0, 1]
    g2 = [1, 1, 1, 1, 1, 0]
         [1, 1, 0, 1, 1, 1]
         [0, 1, 0, 0, 0, 1]
         [0, 0, 0, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [1, 1, 0, 0, 1, 1]

  SmallGroup(32, 10)  (order 32, class size 11340, Q8 : C4)
    g1 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]
    g2 = [1, 1, 0, 0, 1, 1]
         [1, 1, 1, 0, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [0, 1, 1, 0, 0, 1]
         [1, 1, 1, 1, 0, 0]
         [1, 0, 1, 1, 0, 0]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [0, 1, 1, 0, 0, 1]
         [1, 1, 1, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 0, 1, 1, 1]
         [0, 1, 1, 0, 0, 0]
         [1, 1, 0, 0, 0, 1]
    g2 = [1, 1, 1, 1, 1, 1]
         [0, 0, 1, 1, 1, 1]
         [0, 1, 1, 0, 1, 1]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 1, 0, 1, 0]
    g3 = [1, 1, 1, 0, 1, 0]
         [0, 1, 1, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 0, 1, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [0, 0, 1, 1, 0, 1]
         [0, 1, 1, 1, 0, 1]
         [1, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [1, 1, 0, 1, 1, 1]
         [0, 0, 1, 0, 1, 0]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [0, 1, 0, 0, 1, 1]
         [1, 1, 1, 1, 0, 1]
         [0, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 1, 0]
         [0, 1, 0, 1, 1, 1]
         [0, 0, 1, 0, 1, 0]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 1, 1]
    g3 = [0, 0, 1, 1, 0, 1]
         [0, 1, 1, 1, 0, 1]
         [1, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 0, 0]
         [1, 1, 0, 1, 1, 1]
         [0, 0, 1, 0, 1, 0]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [1, 1, 1, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [0, 1, 1, 0, 0, 1]
         [0, 0, 0, 0, 0, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [1, 1, 0, 0, 1, 0]
         [0, 0, 0, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [1, 1, 0, 1, 0, 0]
         [0, 0, 1, 0, 1, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [0, 0, 0, 0, 1, 1]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [1, 1, 1, 1, 1, 1]
         [0, 1, 0, 0, 0, 1]
         [0, 1, 1, 1, 0, 1]
         [0, 0, 0, 1, 0, 1]
         [0, 1, 0, 1, 1, 1]
         [0, 0, 0, 0, 0, 1]
    g2 = [1, 1, 1, 1, 1, 0]
         [1, 1, 1, 1, 0, 1]
         [1, 1, 0, 0, 0, 1]
         [1, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 0, 1]
         [0, 1, 1, 1, 1, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 1, 0]
         [0, 1, 1, 1, 1, 1]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [0, 0, 0, 0, 0, 1]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 0, 1, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 0, 0, 0, 0]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [0, 1, 1, 1, 1, 1]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 1, 1, 1, 0]
         [1, 0, 0, 0, 0, 0]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [1, 1, 0, 0, 1, 1]
         [1, 0, 1, 1, 1, 0]
         [1, 0, 1, 0, 0, 1]
         [1, 0, 0, 1, 0, 1]
         [1, 1, 1, 1, 0, 0]
         [0, 1, 1, 1, 1, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 0, 1, 1, 0, 1]
         [1, 1, 0, 0, 0, 1]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 0, 1, 1, 0]
         [1, 0, 0, 0, 1, 1]
         [0, 1, 1, 1, 1, 1]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [1, 1, 1, 1, 1, 1]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 1, 0, 0, 0]
         [1, 0, 0, 1, 0, 0]
         [1, 0, 0, 0, 1, 0]
         [0, 1, 1, 1, 1, 1]
    g2 = [1, 0, 0, 0, 0, 0]
         [0, 1, 1, 0, 1, 0]
         [0, 1, 1, 1, 0, 0]
         [0, 0, 1, 1, 1, 0]
         [0, 1, 0, 1, 1, 0]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 1, 1, 1, 1, 1]
         [0, 0, 1, 1, 1, 1]
         [0, 1, 0, 1, 1, 1]
         [0, 0, 0, 0, 1, 1]
         [0, 0, 0, 1, 0, 1]
         [0, 0, 0, 0, 0, 1]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]
    g2 = [1, 1, 0, 0, 1, 0]
         [0, 1, 1, 0, 0, 1]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 0]
         [0, 0, 1, 0, 1, 1]
         [0, 0, 0, 0, 0, 1]
    g3 = [1, 1, 1, 1, 0, 1]
         [0, 1, 0, 1, 1, 0]
         [0, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 0]
         [1, 1, 0, 1, 0, 0]
         [1, 0, 1, 0, 1, 0]

  SmallGroup(32, 28)  (order 32, class size 11340, (C4 x C2 x C2) : C2)
    g1 = [0, 1, 0, 1, 1, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 0, 0, 1, 1]
         [0, 0, 1, 0, 1, 1]
         [1, 0, 0, 1, 1, 0]
         [0, 0, 1, 0, 0, 1]
    g2 = [0, 0, 0, 1, 0, 1]
         [1, 0, 1, 1, 1, 0]
         [0, 1, 0, 0, 1, 1]
         [0, 1, 0, 0, 0, 1]
         [1, 0, 1, 1, 1, 1]
         [0, 0, 1, 0, 0, 1]
    g3 = [1, 0, 0, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [0, 0, 1, 0, 0, 0]
         [1, 1, 1, 1, 0, 0]
         [1, 1, 1, 0, 1, 0]
         [1, 1, 1, 0, 0, 1]

  SmallGroup(32, 11)  (order 32, class size 11340, (C4 x C4) : C2)
    g1 = [0, 1, 1, 0, 0, 0]
         [0, 1, 0, 0, 0, 0]
         [1, 1, 0, 0, 0, 0]
         [1, 0, 0, 0, 0, 1]
         [1, 0, 0, 1, 1, 1]
         [0, 1, 1, 1, 0, 0]
    g2 = [1, 1, 0, 0, 0, 1]
         [1, 0, 0, 0, 1, 0]
         [0, 0, 1, 0, 0, 0]
         [0, 1, 1, 1, 1, 1]
         [1, 0, 1, 0, 0, 1]
         [1, 1, 1, 0, 1, 1]

  SmallGroup(32, 9)  (order 32, class size 11340, (C8 x C2) : C2)
    g1 = [1, 0, 1, 0, 1, 0]
         [0, 0, 0, 1, 0, 1]
         [1, 1, 1, 1, 0, 0]
         [0, 0, 0, 0, 1, 0]
         [1, 0, 0, 1, 0, 1]
         [0, 0, 0, 1, 1, 0]
    g2 = [1, 1, 1, 0, 0, 1]
         [0, 1, 0, 0, 0, 0]
         [1, 0, 0, 1, 0, 0]
